6 0
6 1 45
6 2 24 35
6 2 34 35
6 2 34 45
6 2 35 45
6 3 03 14 25
6 3 13 14 25
6 3 13 24 45
6 3 14 25 34
6 3 23 24 25
6 3 23 24 45
6 3 23 34 35
6 3 23 34 45
6 3 24 25 34
6 3 24 34 45
6 3 25 34 45
6 3 25 35 45
6 4 02 03 04 15
6 4 02 03 14 15
6 4 02 03 14 45
6 4 02 13 14 45
6 4 02 13 24 35
6 4 02 13 34 35
6 4 02 13 34 45
6 4 03 04 15 23
6 4 03 04 15 25
6 4 03 13 24 45
6 4 03 14 24 45
6 4 03 15 24 45
6 4 04 15 24 34
6 4 04 15 24 35
6 4 12 13 14 15
6 4 12 13 14 45
6 4 12 13 24 35
6 4 12 13 34 35
6 4 12 13 34 45
6 4 12 23 24 25
6 4 12 23 24 45
6 4 12 23 34 35
6 4 12 23 34 45
6 4 13 14 15 23
6 4 13 14 23 25
6 4 13 15 24 45
6 4 13 23 24 45
6 4 13 23 34 35
6 4 13 23 34 45
6 4 13 24 35 45
6 4 14 15 24 34
6 4 14 15 24 35
6 4 14 23 24 45
6 4 14 23 34 35
6 4 14 23 34 45
6 4 14 24 34 45
6 4 15 23 24 45
6 4 15 23 34 45
6 4 15 24 34 45
6 4 15 25 34 45
6 4 15 25 35 45
6 4 23 24 35 45
6 4 24 25 34 35
6 5 13 15 23 24 45
6 5 14 15 23 34 35
6 5 14 15 24 25 34
6 5 15 23 24 35 45
6 6 01 02 03 04 35 45
6 6 01 02 03 14 25 34
6 6 01 02 03 24 25 34
6 6 01 02 03 24 34 45
6 6 01 02 03 25 34 45
6 6 01 02 13 14 15 23
6 6 01 02 13 14 23 25
6 6 01 02 13 15 24 45
6 6 01 02 13 23 24 45
6 6 01 02 13 23 34 35
6 6 01 02 13 23 34 45
6 6 01 02 13 24 35 45
6 6 01 02 14 23 24 45
6 6 01 02 14 23 34 35
6 6 01 02 14 23 34 45
6 6 01 02 15 23 24 45
6 6 01 02 15 23 34 45
6 6 01 02 23 24 35 45
6 6 01 12 13 14 35 45
6 6 01 12 13 24 25 34
6 6 01 12 13 24 34 45
6 6 01 12 13 25 34 45
6 6 01 12 23 24 35 45
6 6 02 03 04 05 12 13
6 6 02 03 04 12 13 15
6 6 02 03 04 12 14 45
6 6 02 03 04 13 35 45
6 6 02 03 05 12 14 45
6 6 02 03 12 13 14 45
6 6 02 03 12 13 24 35
6 6 02 03 12 13 34 35
6 6 02 03 12 13 34 45
6 6 02 03 12 14 35 45
6 6 02 03 12 15 24 35
6 6 02 03 12 24 25 34
6 6 02 03 12 24 34 45
6 6 02 03 13 24 25 34
6 6 02 03 14 25 35 45
6 6 02 04 05 13 34 35
6 6 02 04 12 13 34 35
6 6 02 04 12 13 34 45
6 6 02 04 13 25 34 45
6 6 02 05 12 13 14 45
6 6 02 05 12 13 34 45
6 6 02 05 13 14 24 35
6 6 02 05 13 14 35 45
6 6 02 12 13 14 35 45
6 6 02 12 13 25 34 45
6 6 02 12 23 24 35 45
6 6 02 13 15 24 25 34
6 6 02 13 24 25 34 35
6 6 03 04 05 13 14 23
6 6 03 04 05 13 14 25
6 6 03 04 12 13 35 45
6 6 03 04 12 23 24 25
6 6 03 04 12 23 24 45
6 6 03 04 13 15 23 24
6 6 03 04 13 15 24 25
6 6 03 04 13 23 35 45
6 6 03 04 13 24 35 45
6 6 03 05 12 23 24 45
6 6 03 05 13 15 24 45
6 6 03 05 13 23 24 45
6 6 03 05 14 23 24 45
6 6 03 05 15 23 24 45
6 6 03 12 13 25 34 45
6 6 03 12 23 24 35 45
6 6 03 13 14 23 24 45
6 6 04 05 12 13 24 35
6 6 04 05 12 13 34 35
6 6 04 05 12 23 34 35
6 6 04 05 13 23 34 35
6 6 04 05 14 15 24 34
6 6 04 05 14 15 24 35
6 6 04 05 14 23 34 35
6 6 04 12 13 24 25 34
6 6 04 12 13 24 34 45
6 6 04 12 13 25 34 45
6 6 04 13 14 23 24 45
6 6 05 12 13 14 35 45
6 6 05 12 13 24 25 34
6 6 05 12 13 24 34 45
6 6 05 12 13 25 34 45
6 6 05 12 23 24 35 45
6 6 05 13 14 23 24 45
6 6 05 13 14 23 35 45
6 6 05 15 23 24 35 45
6 6 12 13 14 25 35 45
6 6 12 13 24 25 34 35
6 6 13 14 15 23 24 25
6 6 13 14 23 24 35 45
6 6 14 15 24 25 34 35
6 7 01 02 03 04 25 35 45
6 7 01 02 03 14 15 24 34
6 7 01 02 03 14 15 24 35
6 7 01 02 03 14 24 34 45
6 7 01 02 03 15 24 34 45
6 7 01 02 03 15 25 34 45
6 7 01 02 03 24 25 34 35
6 7 01 02 13 14 15 23 24
6 7 01 02 13 14 23 24 45
6 7 01 02 13 14 23 35 45
6 7 01 02 13 15 23 24 45
6 7 01 02 14 15 23 34 35
6 7 01 02 15 23 24 35 45
6 7 01 12 13 14 25 35 45
6 7 01 12 13 24 25 34 35
6 7 02 03 04 05 12 13 14
6 7 02 03 04 12 13 14 45
6 7 02 03 04 12 13 35 45
6 7 02 03 04 12 25 35 45
6 7 02 03 05 12 13 14 45
6 7 02 03 12 13 24 25 34
6 7 02 03 12 13 24 34 45
6 7 02 03 12 13 25 34 45
6 7 02 03 12 14 25 35 45
6 7 02 03 12 24 25 34 35
6 7 02 03 13 15 24 25 34
6 7 02 04 05 12 13 34 35
6 7 02 04 12 13 25 34 45
6 7 02 05 12 13 14 35 45
6 7 03 04 05 12 23 24 25
6 7 03 04 05 13 14 15 23
6 7 03 04 05 13 14 23 24
6 7 03 04 05 13 14 23 25
6 7 03 04 12 13 14 35 45
6 7 03 04 12 23 24 35 45
6 7 03 04 13 14 23 24 45
6 7 03 04 13 14 23 35 45
6 7 03 05 13 14 23 24 45
6 7 03 05 13 15 23 24 45
6 7 04 05 12 13 24 25 34
6 7 04 05 14 15 23 34 35
6 7 04 05 14 15 24 25 34
6 7 04 12 13 24 25 34 35
6 7 05 12 13 14 25 35 45
6 7 05 13 14 23 24 35 45
6 8 01 02 03 04 15 25 35 45
6 8 01 02 03 14 15 24 25 34
6 8 01 02 13 14 15 23 24 25
6 8 01 02 13 14 23 24 35 45
6 8 02 03 04 05 12 13 14 15
6 8 02 03 04 12 13 14 35 45
6 8 02 03 04 12 13 25 35 45
6 8 02 03 12 13 24 25 34 35
6 8 03 04 05 13 14 15 23 24
6 8 03 04 13 14 23 24 35 45
6 8 04 05 12 13 24 25 34 35
6 8 04 05 14 15 24 25 34 35
6 9 01 02 03 14 15 24 25 34 35
6 9 02 03 04 12 13 14 25 35 45
6 9 03 04 05 13 14 15 23 24 25
